station,Date,Time,NITRATE(PPM),PH,AMMONIA(mg/l),TEMP,DO,TURBIDITY,MANGANESE(mg/l),label_3class
Station3,12-09-2022,13:20:00,89.99802,6.91531,0.11229,25.41169,23.2227,39.59932,1.733558,2
Station2,02-04-2022,21:20:00,28.5936,5.1896,0.15036,29.35812,7.3112,22.542,0.73556,1
station1,05-12-2022,11:20:00,28.202,7.9368,0.01736,28.6224,18.2135,29.4649,0.78375,2
Station2,10-03-2022,04:20:00,3.2768,5.489,0.0731752,24.63208,6.0268,30.804,0.7455,0
Station2,13-10-2022,05:40:00,5.5717,8.0225,0.03812,18.5006,11.4548,29.6731,0.74939,1
Station2,25-02-2022,20:20:00,142.392,8.3996,0.0818032,24.05524,1.21176,25.0344,1.74592,0
Station3,07-08-2022,01:00:00,109.09902,6.59858,0.052878,29.20949,16.71716,18.18334,1.304606,2
Station2,25-02-2022,21:40:00,134.028,8.7032,0.079808,23.79212,2.22156,26.5734,2.22208,0
station1,02-10-2022,16:00:00,26.6773,5.5906,0.01592,19.595,7.9512,22.4163,0.56438,1
Station2,06-02-2022,01:40:00,8.262,6.06,0.03514,22.52712,6.53532,30.6774,0.62496,0
station1,30-10-2022,09:40:00,36.9682,8.3263,0.03408,27.1072,16.0796,33.0774,0.40549,2
station1,07-04-2022,05:00:00,14.1,5.9,0.025,27.26,8.3,17.6,0.7,1
station1,27-06-2022,11:40:00,15.8736,8.732,0.03443,30.0346,11.0545,21.2658,0.49932,1
station1,06-07-2022,13:20:00,29.0133,7.6429,0.03357,30.9756,17.6439,17.2118,0.47985,2
station1,30-07-2022,21:40:00,33.2111,6.638,0.02795,24.0399,6.0996,25.3984,0.75807,0
station1,01-12-2022,12:00:00,26.2156,7.145,0.02796,18.887,9.1005,38.8514,0.47016,1
station1,20-11-2022,17:40:00,37.0837,6.5678,0.04462,21.8475,9.9364,19.8701,0.67188,1
station1,03-10-2022,21:20:00,3.891,6.7566,0.0376,26.5933,19.2636,35.9466,0.826,2
Station3,10-10-2022,17:00:00,78.12496,4.68866,0.099303,29.32728,17.22262,51.65866,2.466593,2
station1,21-11-2022,17:40:00,32.0144,7.4277,0.03764,28.2607,6.6486,39.7596,0.93942,0
Station2,15-10-2022,00:00:00,8.8252,6.252,0.04203,30.838,10.5682,31.3287,0.41742,1
Station2,13-06-2022,18:40:00,15.7153,6.6456,0.01543,30.4117,13.0598,32.0493,0.67924,2
Station3,14-03-2022,07:20:00,33.96608,4.87943,0.09983904,26.6358906,6.325176,37.35648,0.665483,0
Station2,23-02-2022,17:00:00,86.496,8.7032,0.0927768,25.1482,1.21176,20.3148,2.60896,0
Station3,24-11-2022,08:20:00,103.64618,5.04332,0.127698,30.37204,25.43149,38.05659,1.922915,2
Station2,15-05-2022,12:20:00,20.6248,6.2124,0.164916,35.2682,4.661774542,26.8394,0.2982,0
Station2,02-05-2022,23:00:00,20.4216,6.2124,0.253482,31.60476,5.985143485,22.7025,0.5964,0
station1,21-03-2022,02:40:00,27.8,5.9,0.117,25.24,8.5,18.9,0.7,1
Station3,24-05-2022,09:00:00,34.70148,5.00193,0.309981,34.72467325,5.986526807,61.93242,0.772338,0
Station2,20-06-2022,05:00:00,6.5453,6.8036,0.02601,19.5379,9.0265,26.0467,0.94744,1
Station3,20-04-2022,21:40:00,20.064212,5.0912,0.2111332,26.31376088,6.56727,76.9867,0.6730374,0
Station3,13-10-2022,03:00:00,74.85646,6.3792,0.066097,45.26091,16.38447,28.5632,0.61263,2
Station2,14-01-2023,16:40:00,22.0175,7.8007,0.02302,28.1803,13.1469,35.3685,0.2952,2
station1,02-12-2022,17:20:00,5.5411,5.8828,0.02419,30.0327,16.8546,24.2616,0.85672,2
Station2,04-12-2022,00:20:00,22.1199,5.6692,0.02858,22.8913,13.7939,36.1125,0.71522,2
station1,27-11-2022,09:00:00,24.0143,7.8956,0.03229,26.2777,5.3208,27.4313,0.70162,0
Station2,05-01-2023,01:40:00,6.0723,6.5448,0.03207,27.5041,6.6702,30.5444,0.73665,0
station1,01-07-2022,10:20:00,25.4632,8.8275,0.02646,29.7136,13.2855,16.8647,0.87324,2
Station2,25-10-2022,15:20:00,16.6056,7.1375,0.0153,21.4863,14.8532,33.738,0.99734,2
Station3,16-04-2022,20:40:00,25.939368,6.97307,0.2838184,32.05726568,6.156228,31.960075,0.6700554,0
Station3,11-10-2022,16:00:00,32.88129,6.03797,0.070396,34.03906,6.09101,33.06081,2.758628,0
station1,05-09-2022,11:20:00,20.6264,6.6311,0.01549,30.8941,15.41,37.2671,0.24825,2
Station2,17-08-2022,17:40:00,21.0918,6.5174,0.02552,18.8851,19.998,17.319,0.76909,2
station1,05-08-2022,14:00:00,10.5218,6.22,0.01934,27.7986,11.6098,15.9864,0.87564,1
Station2,22-05-2022,08:20:00,28.6512,6.2124,0.326778,33.8514,4.960424825,37.8375,0.3976,0
Station2,13-08-2022,02:40:00,17.0095,5.7621,0.03001,21.7415,13.8259,36.2542,0.48548,2
Station3,21-05-2022,05:40:00,29.56052,5.09053,1.4288648,33.97288048,3.885895763,49.0374,0.662004,0
Station2,04-11-2022,16:40:00,25.9595,6.1417,0.02594,24.4442,7.7732,15.4903,0.36907,1
Station2,11-04-2022,17:00:00,6.4232,5.988,0.04466,31.29104,6.5208,34.2051,0.71568,0
station1,29-06-2022,10:20:00,20.9928,8.7607,0.04105,27.7472,10.1751,17.5039,0.31752,1
Station2,21-07-2022,12:20:00,9.5793,8.246,0.03309,26.0637,5.724,17.0764,0.93011,0
Station3,28-11-2022,19:40:00,80.2641,6.311,0.080374,39.05728,17.38764,58.6158,3.021587,2
station1,30-04-2022,22:00:00,27.8,6.2,0.055,31.31,6.707008955,44.7,0.4,0
station1,10-08-2022,05:00:00,37.1752,7.3111,0.02639,27.6499,6.0774,22.4365,0.81712,0
station1,18-08-2022,13:40:00,21.8162,8.9851,0.0445,21.1457,13.4778,32.468,0.22586,2
Station2,09-06-2022,22:20:00,16.9255,8.1187,0.02753,20.5657,16.8379,36.7982,0.63442,2
Station2,28-10-2022,06:00:00,35.6409,5.5497,0.01855,24.334,8.5609,39.3476,0.58357,1
station1,20-03-2022,17:00:00,27.6,5.8,0.068,25.12,7.4,28.6,0.67,1
Station2,11-07-2022,16:20:00,17.9661,8.9491,0.03477,23.7262,18.3569,15.8095,0.44397,2
Station2,28-12-2022,17:40:00,37.5028,5.9315,0.03438,29.459,5.2629,16.1288,0.53549,0
Station3,10-02-2022,01:20:00,64.06059,5.20137,0.079387776,22.644259,4.7549404,32.128164,0.8787136,0
station1,24-10-2022,08:00:00,7.8608,6.605,0.02484,27.2872,10.6571,32.7074,0.45228,1
Station3,17-02-2022,03:20:00,76.50714,6.10009,0.079887808,22.40568,3.11160448,26.476956,0.9911072,0
Station3,08-12-2022,09:40:00,128.62881,5.22209,0.146833,19.50826,13.10636,38.63857,3.268475,2
station1,21-03-2022,04:00:00,2.4,5.2,0.048,24.38,7.5,30.9,0.73,1
Station2,22-09-2022,00:40:00,28.5455,7.6366,0.02198,27.5506,5.8347,39.4402,0.39429,0
Station3,08-12-2022,18:40:00,72.77682,6.33035,0.140052,21.58973,9.62816,49.32649,1.154865,1
Station3,30-04-2022,08:00:00,32.313876,5.37239,0.225996,31.78072656,4.675091234,70.10532,0.331002,0
Station2,16-07-2022,03:40:00,19.8328,8.9353,0.03259,20.7147,15.9493,35.7398,0.78334,2
Station2,12-05-2022,09:20:00,32.6136,6.4128,0.140484,33.33528,4.050157357,23.3079,0.497,0
Station2,28-05-2022,23:00:00,25.1968,6.012,0.34714,33.989,4.551773909,28.5547,0.2982,0
Station2,05-09-2022,06:40:00,6.8402,7.572,0.03694,30.7748,12.6952,15.483,0.45762,1
station1,04-02-2022,14:20:00,3.3,5.9,0.09,25.9,11.9,20.2,0.71,1
Station2,29-07-2022,22:40:00,12.6142,7.9409,0.02493,23.0204,5.571,38.5659,0.25943,0
station1,07-02-2022,10:40:00,17.5,5.5,0.071,24.11,8.7,31.3,0.69,1
Station2,21-09-2022,05:00:00,20.951,6.8458,0.04468,24.66,13.4308,15.0317,0.23434,2
Station3,26-09-2022,20:40:00,144.29177,6.36428,0.071816,43.5752,5.23448,29.54908,1.899372,0
Station3,12-04-2022,18:40:00,32.812192,6.10206,0.062118,32.94006364,6.064344,54.561675,0.7551418,0
station1,03-11-2022,23:00:00,15.6553,7.9243,0.03589,21.0523,9.987,38.1977,0.8756,1
Station2,04-10-2022,11:40:00,16.8068,8.1024,0.02705,27.1275,11.1002,37.3537,0.3568,1
Station3,27-10-2022,19:00:00,86.71769,6.50581,0.059521,42.79225,24.88486,41.41479,2.627411,2
Station3,29-11-2022,04:40:00,128.64615,5.18385,0.076473,30.96698,22.1104,46.38265,3.20336,2
Station2,25-06-2022,16:20:00,27.1936,7.8211,0.01706,30.5708,13.0494,19.1843,0.73637,2
Station2,31-10-2022,17:00:00,5.3921,5.6942,0.04091,18.4467,9.1185,30.0524,0.99239,1
Station3,18-10-2022,07:00:00,147.68482,5.83858,0.109991,17.41939,25.31959,54.30303,1.353534,2
Station2,19-05-2022,11:00:00,29.2608,6.7134,0.051918,35.22772,4.699006466,20.18,0.5964,0
Station2,09-10-2022,04:40:00,18.272,6.8068,0.03584,29.764,11.427,39.6368,0.6066,1
Station2,27-10-2022,20:00:00,34.0868,8.4314,0.03329,21.0346,13.1987,36.0173,0.80994,2
station1,15-08-2022,21:40:00,4.5628,7.1511,0.03363,20.6531,18.9664,24.384,0.23403,2
Station2,16-04-2022,04:40:00,7.8736,5.7884,0.026468,27.34424,7.1136,37.9384,0.5964,0
Station3,20-04-2022,18:40:00,21.61614,5.66572,0.2232474,25.0480626,6.98292,42.378,0.717171,0
station1,20-05-2022,15:40:00,20.7,6.7,0.212,34.08,4.205970546,16.5,0.6,0
station1,24-03-2022,07:00:00,28.4,5.6,0.07,25.44,7.8,18.9,0.68,1
Station3,13-05-2022,20:20:00,33.8328,5.79704,1.3402988,36.10960716,3.937173994,42.31746,0.55167,0
Station2,12-09-2022,13:00:00,15.6502,8.3918,0.01882,29.9945,10.5802,24.866,0.62042,1
Station3,30-10-2022,18:40:00,17.78568,6.18685,0.135229,28.1038,19.5982,26.37287,0.94142,2
station1,27-12-2022,02:00:00,35.2805,6.7253,0.02719,18.5898,16.0327,17.2178,0.63696,2
station1,23-02-2022,12:00:00,103.4,8.5,0.001,24.23,0.2,28.9,2.2,0
Station3,05-06-2022,18:20:00,94.72132,5.55971,0.13801,40.05361,10.55413,48.72693,0.711498,1
Station2,14-12-2022,04:40:00,17.4082,6.9944,0.01801,18.9468,18.9326,35.0822,0.85023,2
Station3,27-11-2022,21:20:00,21.14317,7.05742,0.123002,28.49632,4.28852,47.56597,0.945266,0
Station3,16-07-2022,13:00:00,112.60212,7.13959,0.140947,38.43206,17.36905,16.765,1.28213,2
Station3,28-06-2022,19:40:00,51.195,7.49391,0.140531,37.70383,7.67084,51.34155,3.294426,1
Station3,06-08-2022,11:00:00,112.6323,4.78262,0.13499,24.12701,13.30306,49.33294,1.500752,2
station1,28-10-2022,10:20:00,9.7344,7.4333,0.04457,19.9611,5.7667,28.1936,0.87084,0
Station3,02-11-2022,22:40:00,86.0241,7.17678,0.12632,17.69046,19.08084,26.68069,1.69216,2
station1,08-05-2022,01:00:00,25.1,6.1,0.392,30.34,5.023991356,37.4,0.6,0
station1,05-06-2022,07:40:00,35.3781,8.7079,0.02686,22.1332,8.1294,34.1708,0.28448,1
Station3,01-05-2022,13:40:00,39.09864,6.99262,1.8569338,36.97115312,3.577130267,39.22992,0.55167,0
station1,15-08-2022,02:00:00,9.0369,6.9137,0.01823,18.7553,13.1513,35.1484,0.79536,2
station1,14-06-2022,08:00:00,14.4153,6.0364,0.03032,26.9967,13.0453,33.2045,0.69855,2
Station2,26-11-2022,20:20:00,8.4442,6.8223,0.03826,23.6082,10.9615,18.9574,0.3377,1
station1,10-12-2022,18:40:00,19.0451,8.1342,0.01578,25.4793,10.9633,31.8106,0.92578,1
Station2,14-12-2022,12:40:00,39.4914,6.3221,0.03866,29.331,19.6578,35.4935,0.80892,2
Station2,16-12-2022,07:00:00,16.8656,5.8241,0.01881,20.1451,13.6134,35.4597,0.24596,2
station1,11-04-2022,15:20:00,14.7,5.7,0.085,31.29,8.1,41.8,0.75,1
station1,07-08-2022,13:20:00,6.9424,6.4931,0.01984,26.4856,14.37,34.5275,0.20955,2
Station2,16-10-2022,07:20:00,34.6359,8.1439,0.0249,20.9514,13.8827,15.3326,0.99679,2
station1,06-07-2022,04:00:00,28.3662,8.2465,0.0169,20.2036,14.337,24.7626,0.69555,2
Station3,18-03-2022,14:00:00,18.736128,4.67784,0.14193984,31.0245804,6.22934,13.1376,0.6450066,0
Station3,24-05-2022,03:40:00,32.131,4.9696,0.3434644,33.24563925,4.144415643,38.86668,0.772338,0
Station3,02-07-2022,04:40:00,116.6237,6.2554,0.085717,16.65047,12.72686,52.98566,2.18983,1
station1,07-11-2022,05:00:00,2.8062,7.3382,0.03047,22.7797,7.2439,29.2181,0.22355,1
station1,22-04-2022,00:40:00,18.7,6,0.149,28.4,7.1,41,0.62,0
Station3,17-04-2022,02:00:00,28.599816,7.31656,0.1176808,23.7717282,6.7184,63.21385,0.7764134,0
station1,19-03-2022,09:20:00,4.6,5.7,0.095,25.99,8.1,22.9,0.63,1
Station3,01-12-2022,11:00:00,48.10474,5.24094,0.066737,37.50233,19.99179,59.80395,1.813103,2
Station2,27-11-2022,06:20:00,9.9661,6.6083,0.01737,22.5462,11.5872,30.9245,0.90063,1
Station2,02-12-2022,09:40:00,38.7595,8.7027,0.04051,28.3902,13.2713,19.253,0.56668,2
station1,26-10-2022,00:20:00,31.8105,8.9421,0.03204,26.6889,19.4373,36.9109,0.42457,2
Station3,18-05-2022,19:20:00,37.03828,5.37832,0.5638702,36.67868512,4.569482409,46.13148,0.772338,0
station1,04-10-2022,05:00:00,1.9692,7.1447,0.04466,27.1084,9.3026,31.624,0.91348,1
Station2,06-09-2022,15:40:00,13.1079,6.3999,0.02533,30.2821,13.9386,15.4903,0.78816,2
Station2,10-05-2022,02:00:00,23.5712,6.1122,0.114016,30.93684,4.045068691,33.1961,0.2982,0
Station3,26-08-2022,03:20:00,90.20334,5.09853,0.120344,43.42997,21.55884,41.30262,3.484965,2
Station2,09-10-2022,16:40:00,19.828,5.9616,0.02371,27.2257,19.4907,31.1963,0.75036,2
Station2,19-12-2022,10:20:00,25.1102,6.7777,0.0209,23.3882,9.1987,19.6931,0.24019,1
Station2,21-06-2022,15:40:00,14.0668,6.3778,0.02149,20.0693,9.3732,31.0032,0.77694,1
Station2,01-01-2023,02:40:00,6.3291,8.6461,0.01665,27.1709,15.6733,15.9318,0.71381,2
Station2,30-03-2022,23:20:00,21.2992,5.489,0.0541296,28.20444,6.6196,11.832,0.67592,0
station1,23-08-2022,08:40:00,6.5101,6.4228,0.02724,20.1574,9.061,27.5891,0.27071,1
Station2,15-07-2022,05:00:00,10.0686,7.5093,0.03885,29.2931,11.74,24.5811,0.93987,1
Station2,31-03-2022,01:20:00,35.0208,5.5888,0.0962304,27.80976,7.0148,28.254,0.5964,0
Station2,24-09-2022,19:20:00,30.3962,8.2036,0.03373,24.6128,13.4016,35.5715,0.34375,2
Station3,09-07-2022,04:20:00,69.07136,4.64166,0.065556,25.05578,17.21675,21.37497,2.822945,2
Station3,16-02-2022,16:40:00,68.64906,6.38878,0.08818784,28.888805,3.79226796,32.128164,0.817408,0
station1,26-10-2022,06:20:00,35.5124,8.6167,0.02949,19.5409,16.5957,35.5084,0.24254,2
station1,21-12-2022,07:00:00,14.8055,7.2694,0.02502,22.7779,10.7113,34.7855,0.79234,1
Station2,25-03-2022,23:20:00,15.9744,5.0898,0.0671608,26.62572,8.398,20.094,0.68586,1
Station3,23-07-2022,21:00:00,61.1823,7.3276,0.063249,16.70177,23.98279,56.27825,2.935137,2
station1,15-03-2022,09:20:00,31.2,5.2,0.082,27.18,7.8,11.7,0.61,1
Station3,16-05-2022,02:20:00,36.990528,5.23854,1.239924,32.73808868,5.098693045,37.2321,0.441336,0
Station2,18-03-2022,02:40:00,2.4576,5.8882,0.0691656,24.41956,6.8172,31.416,0.63616,0
Station2,03-05-2022,22:40:00,31.8008,5.9118,0.44283,31.43272,6.40553232,31.0772,0.5964,0
Station3,13-04-2022,01:40:00,44.229948,4.63398,0.065569,29.77049988,7.534488,50.50045,0.691327,1
station1,27-10-2022,05:00:00,32.4925,7.8164,0.04217,24.3291,12.7506,30.1067,0.60043,1
Station3,27-11-2022,20:00:00,100.15714,6.80588,0.114565,29.52702,12.68861,29.34227,1.033729,1
Station3,30-10-2022,10:20:00,37.78763,7.0276,0.130933,37.88951,15.15733,47.70409,2.621776,2
Station2,03-03-2022,06:20:00,6.3488,4.99,0.07518,25.08748,9.4848,20.094,0.72562,1
station1,09-12-2022,01:00:00,5.061,5.933,0.04081,20.6142,18.3861,34.9226,0.9198,2
station1,18-07-2022,01:00:00,2.0255,6.2446,0.03204,18.2959,8.6567,32.2484,0.8441,1
Station3,21-12-2022,12:20:00,106.95258,6.89942,0.125993,27.03339,23.83042,56.54023,0.589093,2
Station2,05-09-2022,07:20:00,6.3375,8.3088,0.02482,30.9839,7.2716,39.7157,0.35646,1
station1,06-04-2022,12:00:00,3.7,5.1,0.064,29.67,7.6,24.1,0.62,1
Station2,05-06-2022,15:00:00,4.9342,7.5681,0.04475,20.1242,12.8318,38.9578,0.29141,2
Station3,13-10-2022,22:20:00,23.6321,4.68155,0.136291,22.35543,18.68262,59.26505,3.183971,2
Station3,06-03-2022,05:20:00,27.392,6.34717,0.10104192,25.2218736,6.6944904,16.5648,0.665483,0
Station3,25-04-2022,17:40:00,36.79872,6.81456,0.0709546,32.45080212,5.98536,31.606925,0.7392378,0
Station2,30-04-2022,21:00:00,28.1792,6.3872,0.074314,31.99944,6.210272481,28.9583,0.3976,0
Station3,17-10-2022,14:20:00,34.78829,5.12024,0.146012,33.76209,15.26772,49.6491,2.631958,2
station1,24-10-2022,11:20:00,39.2958,7.6,0.04259,24.4316,15.7564,27.7295,0.70193,2
station1,22-09-2022,22:20:00,13.4491,8.824,0.01937,22.5089,8.7785,25.2621,0.26112,1
Station2,13-05-2022,23:00:00,25.1968,6.2124,0.079404,32.09052,4.653281945,17.3548,0.2982,0
Station2,05-09-2022,20:00:00,14.1495,6.5645,0.04493,23.2206,8.8128,30.1453,0.78795,1
Station3,04-10-2022,03:20:00,81.48887,5.26644,0.107779,17.774,19.49113,46.66409,2.847277,2
Station3,12-08-2022,13:00:00,63.0263,7.42666,0.14755,36.19481,11.88229,26.44987,0.98666,1
Station2,28-11-2022,08:20:00,30.1835,5.776,0.02171,24.6465,17.6447,24.2594,0.95021,2
station1,14-02-2022,01:20:00,30.3,7.2,0.057,28.27,4.9,33.8,0.92,0
Station2,02-04-2022,01:20:00,23.31,5.0898,0.1142736,28.04252,6.916,28.56,0.6958,0
Station2,03-01-2023,17:00:00,37.3513,5.5645,0.03662,20.0431,18.3837,30.3332,0.83488,2
Station3,19-07-2022,01:40:00,101.07803,6.85024,0.0716,23.69148,24.51112,23.68965,3.406027,2
Station2,20-04-2022,20:20:00,20.8236,4.99,0.04581,25.64408,6.7482,41.8735,0.66598,0
Station3,08-10-2022,05:20:00,126.23977,4.99398,0.119809,25.31394,23.54703,52.13934,0.829832,2
Station2,14-01-2023,08:40:00,14.9256,6.0856,0.03998,22.0206,5.5375,22.9754,0.66957,0
Station3,17-04-2022,19:20:00,22.946364,4.84396,0.1747906,31.63182088,6.13054,61.4481,0.6806912,0
Station2,19-06-2022,03:20:00,25.5696,8.5293,0.03762,22.9105,6.8627,31.1458,0.47994,0
Station3,12-03-2022,17:00:00,4.163584,7.15142,0.1142736,29.5581924,6.421012,28.56,0.6859594,0
Station3,01-07-2022,11:40:00,115.15644,5.36986,0.051537,15.38202,14.1733,37.38794,0.562123,2
Station2,15-07-2022,16:00:00,34.7175,6.4661,0.0408,20.0795,6.1263,29.4449,0.44708,0
Station2,23-11-2022,20:20:00,36.485,7.7789,0.02512,19.7359,12.9248,15.8802,0.4092,2
Station2,15-09-2022,23:00:00,29.2323,6.8689,0.0449,28.8924,10.6417,28.0778,0.54339,1
Station2,06-11-2022,11:40:00,12.2155,6.847,0.02444,29.5544,6.9746,37.0768,0.31053,0
Station2,13-09-2022,17:20:00,10.9048,6.1255,0.02976,25.2569,15.9728,34.7468,0.70822,2
station1,23-04-2022,22:00:00,11.9,5.1,0.082,29.23,8.4,30.9,0.63,1
Station2,24-04-2022,17:40:00,40.6112,5.489,0.130304,30.89636,6.846,28.5547,0.72562,0
Station3,21-06-2022,00:20:00,90.98614,6.9074,0.04936,15.66965,20.07966,42.23297,1.726467,2
Station3,11-02-2022,06:20:00,48.78558,5.64931,0.05745168,22.872465,3.20884212,30.87234,1.0013248,0
Station3,31-05-2022,00:40:00,95.92802,5.90904,0.047237,42.61032,13.71122,45.79007,0.93242,2
Station3,05-08-2022,17:00:00,22.4944,6.53507,0.101551,22.59792,16.85703,57.73317,1.359533,2
station1,10-09-2022,19:20:00,17.9866,6.368,0.04409,30.2743,16.3861,19.1329,0.65934,2
Station2,20-12-2022,11:40:00,7.95,8.9686,0.02312,22.0788,11.808,39.1988,0.39164,1
Station3,15-07-2022,06:00:00,80.53339,6.02971,0.079891,39.29871,16.94473,49.93256,0.722822,2
Station2,07-12-2022,22:40:00,39.6815,6.87,0.01686,27.1066,12.9594,15.3404,0.55214,2
station1,22-04-2022,12:00:00,22,5.3,0.156,31.35,8.2,23,0.64,1
station1,03-03-2022,13:00:00,19.1,5.1,0.097,28.9,7,26,0.61,0
station1,13-09-2022,01:00:00,39.4197,8.3212,0.03891,28.9926,19.5728,18.7685,0.32874,2
Station2,14-07-2022,11:40:00,1.5004,8.9994,0.03285,26.8353,17.6184,20.2288,0.36336,2
Station2,11-11-2022,18:00:00,32.3346,5.8508,0.03318,26.9592,16.4071,29.3431,0.63952,2
Station2,30-05-2022,10:00:00,32.3088,6.012,0.121499,35.02425,5.1046962,29.0592,0.3976,0
Station3,07-08-2022,00:40:00,66.88789,6.48133,0.136014,38.19361,6.83475,33.37516,1.731338,0
station1,06-02-2022,05:00:00,22.7,5.8,0.004,21.12,11.3,32,0.61,1
Station2,23-05-2022,19:20:00,23.1648,6.7134,0.384804,34.7885,5.604889302,29.5637,0.5964,0
Station2,18-07-2022,04:20:00,21.4907,8.1039,0.01562,27.5587,10.1886,25.6586,0.26496,1
Station3,23-08-2022,01:20:00,71.79866,5.93104,0.07707,31.3076,6.57147,54.29631,3.138857,0
Station2,27-05-2022,01:00:00,27.5336,5.9118,0.350203,33.58925,4.6762714,17.6575,0.2982,0
Station2,14-12-2022,20:20:00,24.0677,8.9186,0.0294,25.7749,14.9722,39.6914,0.51705,2
Station3,19-03-2022,05:20:00,1.64352,4.82673,0.09863616,24.5201022,6.804356,17.79492,0.7064358,0
Station3,18-11-2022,09:40:00,102.70405,6.80617,0.09071,30.1662,24.20352,60.11268,1.8815,2
Station2,31-10-2022,15:40:00,4.4956,8.7641,0.03771,19.0253,18.3513,22.3557,0.58877,2
station1,24-04-2022,03:00:00,23.9,5.9,0.029,27.81,7.5,27.6,0.62,1
station1,15-10-2022,05:00:00,32.832,8.0436,0.02642,24.4858,10.1074,25.437,0.3443,1
Station2,22-05-2022,15:40:00,34.1376,5.8116,0.03054,36.0778,5.067398203,36.4249,0.6958,0
station1,08-12-2022,11:20:00,7.5958,8.4286,0.03712,18.937,8.1932,18.6005,0.95795,1
station1,24-02-2022,18:00:00,109.5,8.1,0.053,24.4,1.8,25,3.28,0
Station3,04-10-2022,08:40:00,33.62844,4.69798,0.135324,36.31845,14.73498,24.34992,3.243151,2
station1,05-05-2022,23:40:00,28.5,6.4,0.453,30.81,5.106335743,27.9,0.3,0
Station3,10-08-2022,07:40:00,79.72745,5.766,0.090038,23.49063,14.95596,38.49082,3.386352,2
Station2,08-05-2022,13:00:00,20.32,5.9118,0.421452,34.12464,6.008831067,16.4467,0.2982,0
Station2,18-09-2022,23:00:00,23.0432,7.3045,0.0199,18.1939,13.8149,37.2369,0.40499,2
Station2,29-12-2022,06:40:00,16.2315,6.0387,0.02667,27.6464,13.9698,37.4828,0.79417,2
Station2,13-03-2022,07:40:00,3.4816,5.3892,0.0240576,25.79588,6.422,15.504,0.73556,0
Station3,20-08-2022,10:20:00,84.20739,6.5818,0.079242,24.36751,4.8002,18.79549,1.338487,0
Station3,30-08-2022,06:40:00,92.66258,6.1517,0.115941,14.81675,17.80591,26.9802,2.007948,2
Station2,19-06-2022,08:40:00,22.084,6.1082,0.02906,28.4036,15.8152,22.866,0.53615,2
Station2,31-05-2022,00:40:00,16.2905,7.7927,0.0194,20.4027,11.334,32.446,0.81124,1
Station3,01-12-2022,00:20:00,108.37931,6.47932,0.080311,21.09942,22.89958,19.56482,2.627883,2
Station2,16-02-2022,01:00:00,75.99,6.2744,0.0578608,25.67444,5.84218,22.3668,0.75392,0
Station3,06-09-2022,03:00:00,61.19814,5.33565,0.060669,29.4163,12.17456,56.42987,0.841182,1
Station2,29-12-2022,01:00:00,15.7404,7.7482,0.02829,18.6127,12.3116,20.4419,0.51743,1
Station3,29-03-2022,02:40:00,7.231488,6.65513,0.09883664,27.6309396,6.421012,39.28224,0.6245302,0
Station2,11-09-2022,01:00:00,36.6013,7.3808,0.03733,23.1759,5.9829,23.858,0.93264,0
Station2,28-08-2022,02:20:00,37.3161,8.559,0.0333,24.4971,14.3525,36.5344,0.2724,2
Station3,23-10-2022,13:00:00,53.19828,5.28796,0.067165,31.56604,24.71479,38.89165,1.789654,2
Station2,25-02-2022,11:00:00,126.684,7.6912,0.0289304,24.37908,0.70686,25.5474,1.18048,0
Station3,31-07-2022,09:00:00,62.428,6.59548,0.085531,37.10047,13.4296,26.22324,1.763217,2
Station3,10-08-2022,06:20:00,106.75985,7.30145,0.105523,26.02152,17.77684,46.18057,1.551105,2
Station2,24-07-2022,01:20:00,32.2187,5.7547,0.03554,22.3674,18.4007,38.45,0.20011,2
station1,08-11-2022,22:00:00,6.6731,6.3227,0.02621,27.9109,7.7675,15.3558,0.29976,1
Station3,13-04-2022,22:40:00,11.0852,7.35596,0.176001,30.85538412,6.615648,60.212075,0.7764134,0
Station2,28-02-2022,11:00:00,114.444,8.3996,0.0039904,26.80788,1.854,19.494,1.9344,0
Station2,01-10-2022,04:00:00,8.9543,7.5164,0.04492,21.1949,17.9135,25.4047,0.74114,2
Station3,09-04-2022,08:40:00,11.861164,4.62835,0.217413,29.98322228,5.97246,71.512875,0.744506,0
Station3,14-07-2022,00:00:00,67.26391,6.00049,0.086646,36.79808,9.27691,24.28289,3.152676,1
station1,27-05-2022,23:20:00,27.7,5.9,0.437,33.33,4.417055554,20.1,0.3,0
Station2,05-01-2023,12:20:00,20.72,8.6304,0.01879,22.4096,14.1489,35.6433,0.63117,2
Station2,08-09-2022,03:40:00,21.2936,8.5673,0.01681,25.2844,17.8751,35.121,0.77579,2
Station3,19-08-2022,11:40:00,73.5036,5.04759,0.081847,19.22043,9.74931,46.75939,2.125491,1
Station2,16-05-2022,03:00:00,31.2928,6.513,0.383786,30.4106,6.450628686,18.162,0.3976,0
Station2,04-04-2022,16:40:00,12.2248,5.8882,0.1072568,30.54216,6.5208,25.5,0.71568,0
Station2,20-04-2022,07:00:00,17.1976,5.7884,0.10689,28.083,7.7262,41.9744,0.73556,1
Station2,22-06-2022,18:20:00,22.2362,6.9447,0.0303,21.4503,5.8399,27.6266,0.83235,0
